p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.640082029746714e-7,0.3033939933648293,0.271,0.413,0.01104874329449,NE_1,ZNHIT1
2.9507062928068556e-7,0.16718117059229343,0.207,0.31,0.01234870583539669,NE_1,DPYSL3
2.983662095325357e-7,0.25690688926722005,0.237,0.359,0.01248662586893662,NE_1,PGLS
3.234339114727464e-7,0.47233774821471586,0.214,0.335,0.013535709195134436,NE_1,MPC2
3.4864204489134445e-7,0.4396729371655981,0.184,0.286,0.014590669578702765,NE_1,DAAM1
3.5277318966651586e-7,0.3594622940772221,0.295,0.445,0.01476355798754369,NE_1,LAMTOR5
3.664998997211405e-7,0.22393908917635708,0.328,0.488,0.01533802080332973,NE_1,CLTA
3.882125359156076e-7,0.28779955904429516,0.189,0.293,0.01624669462806818,NE_1,HDGF
4.1109802316587896e-7,0.4439686045911765,0.223,0.346,0.017204452269492035,NE_1,RNMT
4.1930949406609724e-7,0.1722695666921612,0.284,0.413,0.01754810232666617,NE_1,KANSL1
4.5887776323843726e-7,0.19009991710779195,0.336,0.498,0.0192040343915286,NE_1,UBE2D2
4.619482474167582e-7,0.22431104083199682,0.212,0.326,0.01933253415439133,NE_1,AKAP12
4.97769714962172e-7,0.40408269107188444,0.253,0.385,0.0208316625711669,NE_1,MRPL20
5.042966335571782e-7,0.2019117540402724,0.311,0.455,0.021104814114367907,NE_1,RHEB
5.201410852749446e-7,0.45904830159215465,0.214,0.331,0.021767904418756433,NE_1,STOML2
5.683749654558635e-7,0.46256366130892934,0.23,0.357,0.023786492304327885,NE_1,TMCO1
6.420769577500894e-7,0.4812724707922169,0.192,0.301,0.026870920681841243,NE_1,VPS35
6.703293919654186e-7,0.32354837561157224,0.215,0.328,0.028053285053752767,NE_1,OAZ2
6.890436083728524e-7,0.38617393619582496,0.2,0.303,0.028836475010403873,NE_1,TXNRD1
6.974965343535667e-7,0.3019510819476846,0.213,0.327,0.029190229962696768,NE_1,STUB1
8.13332052844427e-7,0.16617893029676178,0.324,0.465,0.03403794641153927,NE_1,ATRX
8.415061619313679e-7,0.35803122623803496,0.292,0.44,0.035217032876827745,NE_1,UBE2I
8.700825486492107e-7,0.186873958820029,0.35,0.505,0.036412954660969464,NE_1,DNAJA1
9.543499374450734e-7,0.4563805579809166,0.227,0.348,0.03993954488207632,NE_1,EIF5B
1.0373782343406667e-6,0.49832844860812525,0.186,0.291,0.0434142791071569,NE_1,HAGH
1.2136260582694037e-6,0.4189202069589548,0.236,0.356,0.05079025053857454,NE_1,ALKBH7
1.3651899607715435e-6,0.4811090492118577,0.231,0.354,0.057133199858289095,NE_1,PSMB2
1.3874659658335911e-6,0.44588186444631694,0.198,0.304,0.058065450670135785,NE_1,C7orf50
1.413703677798878e-6,0.38908596703500153,0.222,0.334,0.059163498915883045,NE_1,DNAJC8
1.4871482343830154e-6,0.34429522763232745,0.286,0.421,0.062237153608929195,NE_1,HNRNPR
1.7978718940569713e-6,0.3780322425952669,0.289,0.434,0.07524093876628425,NE_1,MLF2
1.9622858145599555e-6,0.46984526181347197,0.206,0.314,0.08212166133933414,NE_1,MFF
1.9769203501200013e-6,0.4426135219555734,0.207,0.315,0.08273411665252205,NE_1,PPP4C
2.0362698279812765e-6,0.25477751618530964,0.319,0.468,0.08521789230101642,NE_1,COPE
2.0796877232051618e-6,0.4860018436157951,0.214,0.328,0.08703493121613602,NE_1,CCDC167
2.111761079510292e-6,0.3263182191831818,0.245,0.368,0.08837720117750571,NE_1,RSF1
2.1338722447030887e-6,0.23132619633492935,0.331,0.475,0.08930255344082426,NE_1,DYNLT1
2.4530831803372807e-6,0.4484217028323132,0.225,0.341,0.1026615310971152,NE_1,NDUFA6
2.4723715988287852e-6,0.2643836813046778,0.282,0.411,0.10346875141098466,NE_1,NAA38
3.0486740848258666e-6,0.20326423517420134,0.304,0.438,0.1275870104499625,NE_1,PKM
3.1107771356913166e-6,0.5755061242060112,0.192,0.295,0.1301860231286816,NE_1,C5orf24
3.2142713940709636e-6,0.3380632415887642,0.205,0.309,0.13451725784186983,NE_1,UBE2R2
3.3343345139427415e-6,0.4731639710809088,0.214,0.321,0.13954189940850373,NE_1,SYT11
3.5336538425676673e-6,0.33188510216461187,0.304,0.445,0.14788341331145688,NE_1,AURKAIP1
3.646848032900859e-6,0.1641744977157369,0.318,0.451,0.15262059017690094,NE_1,KHDRBS1
3.9357938764923395e-6,0.4713722677783433,0.241,0.363,0.16471297373120442,NE_1,CHMP5
3.940439624441106e-6,0.5104314882855503,0.221,0.329,0.1649073982828603,NE_1,CELF1
3.992430620177486e-6,0.3639248621004769,0.275,0.404,0.1670832214544278,NE_1,HNRNPM
4.3440879581676865e-6,0.4957001372386012,0.305,0.461,0.1818000810493177,NE_1,EIF5
4.705157798949631e-6,0.2811781080489666,0.277,0.402,0.19691085388604207,NE_1,HNRNPH3
4.786877694665352e-6,0.3558169470284769,0.232,0.347,0.20033083152174497,NE_1,LAMTOR1
5.0091527789437944e-6,0.1451147946481277,0.381,0.537,0.2096330437987978,NE_1,BRK1
5.180905495080171e-6,0.29854007329612453,0.281,0.406,0.21682089496910514,NE_1,DNAJC7
5.483170803124256e-6,0.3801209183257106,0.339,0.493,0.2294706981107501,NE_1,C9orf16
5.717752332994185e-6,0.3338225625353646,0.308,0.437,0.23928793513580662,NE_1,EIF5A
6.549415327272624e-6,0.341322940407919,0.351,0.493,0.2740930314463593,NE_1,SERBP1
8.043826997547805e-6,0.31353513887059814,0.229,0.34,0.33663415984737566,NE_1,SSU72
8.182095021971334e-6,0.34328918801624886,0.268,0.394,0.3424206766695003,NE_1,ELOC
8.59012255691206e-6,0.34786874327901196,0.231,0.344,0.3594966290067697,NE_1,ATP5PB
9.348834332398726e-6,0.6011077707238341,0.189,0.29,0.3912487168108867,NE_1,SYNCRIP
1.004669455063861e-5,0.5169608809874116,0.209,0.313,0.42045416694422577,NE_1,MAP3K13
1.0198450636164514e-5,0.5239270982954259,0.221,0.332,0.42680515912348493,NE_1,TXNL4A
1.0353131653627767e-5,0.13854085427284013,0.368,0.502,0.43327855970432205,NE_1,ATP6V0B
1.1350702556986748e-5,0.2368767272706318,0.352,0.504,0.47502690200989545,NE_1,SNU13
1.139765713369755e-5,0.3685994219401141,0.263,0.389,0.4769919510452425,NE_1,RWDD1
1.1690334115066441e-5,0.45402971452351426,0.222,0.327,0.48924048271553056,NE_1,BAX
1.2205937117280101e-5,0.3901909632949724,0.229,0.334,0.5108184683581722,NE_1,IP6K2
1.246454664794501e-5,0.5140606758139081,0.206,0.308,0.5216412772164987,NE_1,TRIM28
1.2497231991593691e-5,0.43095576675639546,0.261,0.388,0.523009158848196,NE_1,PSMA1
1.2709068491747802e-5,0.40839005707640963,0.225,0.327,0.5318745163796456,NE_1,GABPB1-AS1
1.2825977987374491e-5,0.11741798644799717,0.389,0.522,0.5367671787716225,NE_1,RTN4
1.3615403683466418e-5,0.22323106066612053,0.349,0.494,0.5698046441530696,NE_1,ST13
1.3984798006280451e-5,0.2870341803469212,0.314,0.451,0.5852637965628369,NE_1,VPS28
1.483977459084948e-5,0.35726254935977086,0.257,0.374,0.6210445666270508,NE_1,EIF3M
1.5544169345259687e-5,0.4707800441608585,0.247,0.363,0.6505234870991179,NE_1,METTL26
1.5820380831603792e-5,0.23460996036030468,0.34,0.475,0.6620829378026187,NE_1,EIF1B
1.6152879191392944e-5,0.5722816046060878,0.23,0.344,0.6759979941597947,NE_1,MRPS34
1.7760330511849656e-5,0.5590482589329222,0.209,0.312,0.7432698319209081,NE_1,SVBP
1.7948291763857745e-5,0.4202631879896588,0.29,0.424,0.7511360103174466,NE_1,RAB2A
1.81792932007282e-5,0.5952150972371152,0.257,0.381,0.7608034204504751,NE_1,IFI27L2
1.8987110435862935e-5,0.3285966441898578,0.246,0.357,0.7946105717408638,NE_1,HMGA1
2.0468390320781343e-5,0.191217843228644,0.352,0.486,0.8566021349246992,NE_1,BPTF
2.075827593536309e-5,0.5374401989004527,0.25,0.37,0.8687338478949453,NE_1,PPP1CC
2.376787120440055e-5,0.20832860885152904,0.283,0.397,0.994685409904163,NE_1,NSA2
2.4361122593915382e-5,0.3848327034124459,0.289,0.42,1,NE_1,PSMD8
2.4395641789500538e-5,0.3167291483044494,0.244,0.351,1,NE_1,PRKAR1A
2.4672371676542872e-5,0.5058117824299957,0.218,0.325,1,NE_1,TMEM208
2.4885286154799458e-5,0.5405931836091842,0.24,0.357,1,NE_1,CACYBP
2.6376533743064807e-5,0.4388063724526028,0.285,0.418,1,NE_1,FKBP8
2.7641507061809894e-5,0.4379142197103534,0.311,0.45,1,NE_1,TUFM
2.8630132385798862e-5,0.3419300593241573,0.225,0.326,1,NE_1,CAPZA2
3.18645939707264e-5,0.1959853896472108,0.314,0.435,1,NE_1,PRELID1
3.3301961166865396e-5,0.16121585915161862,0.28,0.392,1,NE_1,BRI3
3.837764120595941e-5,0.2871855450913776,0.345,0.479,1,NE_1,MZT2A
4.033366328829826e-5,0.3712622635032268,0.253,0.369,1,NE_1,UBE2N
4.4264057518785994e-5,0.4117043997528167,0.263,0.382,1,NE_1,ARPP19
4.637551259578493e-5,0.31030511446848186,0.295,0.414,1,NE_1,LSM4
5.215368220769442e-5,0.2519149149199422,0.256,0.363,1,NE_1,DHX36
5.330601524387887e-5,0.2765437624108227,0.387,0.534,1,NE_1,HNRNPA3
6.233262212922899e-5,0.2373153287413714,0.321,0.45,1,NE_1,RBM3
6.549708370815864e-5,0.17450873746774898,0.379,0.527,1,NE_1,C11orf58
6.963172956016286e-5,0.33908352127324526,0.322,0.446,1,NE_1,MGST3
7.47444210343148e-5,0.4926121537135518,0.242,0.355,1,NE_1,COA3
7.732115761354196e-5,0.41137888313020876,0.265,0.38,1,NE_1,TKT
8.213691641328822e-5,0.6571401216554875,0.332,0.482,1,NE_1,VAPA
8.613669268444056e-5,0.6245073528608641,0.237,0.338,1,NE_1,ENAH
9.631316153537515e-5,0.3404870453957507,0.297,0.42,1,NE_1,NDUFA12
1.0846763479188523e-4,0.2917058208001504,0.291,0.405,1,NE_1,PA2G4
1.0933940511220918e-4,0.410442341322254,0.361,0.514,1,NE_1,UBE2D3
1.2797417754141255e-4,0.5509782189664325,0.261,0.382,1,NE_1,C1orf43
1.4257460172604423e-4,0.4539302795317494,0.225,0.327,1,NE_1,TPGS2
1.4307902710639252e-4,0.12326404182143902,0.426,0.558,1,NE_1,TPI1
1.435575470938019e-4,0.12224949645385719,0.411,0.546,1,NE_1,SET
1.4428420986525528e-4,0.40432542692314755,0.295,0.415,1,NE_1,ZC3H15
1.7069595021606263e-4,0.3505552369268363,0.265,0.372,1,NE_1,TLE4
1.804254904510874e-4,0.4314133362843975,0.277,0.394,1,NE_1,GTF2A2
1.8876809296352072e-4,0.35860776875959477,0.335,0.47,1,NE_1,NDUFB10
1.954908333477119e-4,0.312689797876718,0.275,0.382,1,NE_1,CSNK2B
1.9836844819311463e-4,0.5447512068983358,0.234,0.337,1,NE_1,PYURF
2.132627396590742e-4,0.3693858791053506,0.312,0.445,1,NE_1,STRAP
2.3428354856743538e-4,0.1792317389493916,0.366,0.49,1,NE_1,DNAJB6
2.4506379508210026e-4,0.4876111019359026,0.243,0.347,1,NE_1,MRPL14
2.8975512002828554e-4,0.22552582250924313,0.343,0.463,1,NE_1,MACROH2A1
2.932655832176714e-4,0.13727810859373668,0.36,0.496,1,NE_1,NOP53
3.1195314819384106e-4,0.24114032670104857,0.358,0.484,1,NE_1,FIS1
3.254209268027832e-4,0.4300024203554016,0.296,0.418,1,NE_1,OCIAD1
3.4464188191716166e-4,0.1642261880470932,0.426,0.566,1,NE_1,NDUFB2
3.4560523353770526e-4,0.3885613281730893,0.328,0.451,1,NE_1,TERF2IP
3.6982542095712447e-4,0.3489052056681461,0.318,0.456,1,NE_1,COPS9
4.09823858052485e-4,0.3212189240789959,0.266,0.372,1,NE_1,SEC11C
4.2307079237909143e-4,0.220544521360716,0.386,0.526,1,NE_1,HNRNPC
4.5226192501019217e-4,0.2906417384899105,0.287,0.399,1,NE_1,ATOX1
4.6511861128364516e-4,0.43445169139432227,0.274,0.383,1,NE_1,VDAC1
4.7191989974949616e-4,0.44487406261614937,0.249,0.35,1,NE_1,REX1BD
4.726113740955703e-4,0.42426180297619265,0.305,0.433,1,NE_1,MRPL33
5.077647576671339e-4,0.6536353670875682,0.23,0.33,1,NE_1,COX20
5.519312757265841e-4,0.37515504343975736,0.284,0.398,1,NE_1,RTF1
5.950383039358731e-4,0.4782797079262555,0.271,0.381,1,NE_1,KDELR1
6.423678570922902e-4,0.3567894138770358,0.307,0.424,1,NE_1,EIF1AX
6.821346090938615e-4,0.5121097817273531,0.254,0.358,1,NE_1,NDUFAF8
8.64968363297408e-4,0.3875604873567886,0.311,0.438,1,NE_1,ZNF706
9.154618336468316e-4,0.5008492612910066,0.253,0.357,1,NE_1,NDUFA3
0.001052102335830848,0.2547312399807904,0.294,0.395,1,NE_1,SNHG7
0.001218371906731371,0.1243682325562161,0.473,0.614,1,NE_1,PNISR
0.0012751315171867811,0.36509511435680553,0.289,0.393,1,NE_1,SRSF10
0.0013358737033713729,0.3558012462843565,0.312,0.428,1,NE_1,NDUFA13
0.0015959610604514662,0.48745761314345604,0.308,0.426,1,NE_1,NDUFA2
0.0017649528826363568,0.25821798883192737,0.344,0.464,1,NE_1,PRDX1
0.001786585881978843,0.4038999018006242,0.321,0.437,1,NE_1,PNN
0.0018472064471398751,0.6105928970576786,0.279,0.389,1,NE_1,COX17
0.0021173632405437496,0.6451193228663782,0.273,0.375,1,NE_1,TMEM160
0.0023496024764671736,0.42568056283901723,0.312,0.424,1,NE_1,RPAIN
0.002401525615018533,0.18747417671916589,0.401,0.528,1,NE_1,CYCS
0.002468517843497494,0.19090996286353334,0.42,0.559,1,NE_1,YWHAZ
0.0025491502168123884,0.40295083144711374,0.311,0.423,1,NE_1,ARHGDIA
0.0025547659186941647,0.21030742424787086,0.35,0.469,1,NE_1,FKBP1A
0.0025803410848459587,0.5353214623559066,0.291,0.403,1,NE_1,SNRPB2
0.0027404807200426757,0.5416791886262897,0.293,0.406,1,NE_1,POLR2K
0.0028510742770521715,0.323938025634547,0.341,0.458,1,NE_1,NOP10
0.002932965838681199,0.26545201713735733,0.315,0.42,1,NE_1,POLR1D
0.003017808434929465,0.29639243541438365,0.333,0.444,1,NE_1,EVL
0.0034618095125018523,0.36780728393947015,0.368,0.495,1,NE_1,SEM1
0.0035151708039096014,0.18051510208181587,0.358,0.467,1,NE_1,SLC25A5
0.003644006669877134,0.35902204036446483,0.304,0.413,1,NE_1,SNF8
0.0038495034158123787,0.2729013307827264,0.374,0.498,1,NE_1,ATP5MF
0.003877660084416498,0.4745738004247537,0.307,0.417,1,NE_1,DCTN3
0.004259753594494981,0.6147715424986719,0.28,0.384,1,NE_1,COPS6
0.004881673196212761,0.5135791854182123,0.324,0.442,1,NE_1,PSMB3
0.00532153209556973,0.22198108047213738,0.443,0.577,1,NE_1,NDUFS5
0.007409077701523594,0.41271325876897125,0.305,0.407,1,NE_1,PDAP1
0.007434724459335058,0.5773612291118404,0.339,0.468,1,NE_1,NDUFA11
0.008077253450351348,0.5769401930693591,0.286,0.389,1,NE_1,GADD45GIP1
0.008794376219839075,0.32685064872425795,0.353,0.47,1,NE_1,ATP6V1F
0.009032008744066166,0.41356592479071663,0.37,0.494,1,NE_1,SNRPG
0,3.400744823893891,0.853,0.198,0,NE_2,RASGEF1B
0,4.039996840388195,0.89,0.235,0,NE_2,FAM155A
0,4.673767086760829,0.709,0.112,0,NE_2,FGF14
0,6.840450861184018,0.597,0.023,0,NE_2,ERBB4
0,8.002901282949068,0.53,0.013,0,NE_2,LINC00276
0,3.1498870490349775,0.599,0.166,0,NE_2,UNC5C
0,3.2857128978900714,0.507,0.078,0,NE_2,SLC26A3
0,8.402840464490955,0.417,0.003,0,NE_2,ANKRD30A
0,1.9945402827014123,0.931,0.575,0,NE_2,MEG3
0,3.685848789578208,0.386,0.053,0,NE_2,RP11-14N7.2
0,4.37961447483505,0.304,0.025,0,NE_2,RP11-173D3.1
0,5.837325868547543,0.266,0.011,0,NE_2,AC011288.2
0,6.329206713458048,0.254,0.011,0,NE_2,OPRM1
0,4.5798613024357255,0.256,0.025,0,NE_2,ADARB2
0,4.227655869258109,0.249,0.02,0,NE_2,WASH4P
0,6.085232322912001,0.233,0.011,0,NE_2,RRM2.1
0,5.703612053385547,0.213,0.014,0,NE_2,STRA6
0,4.49190644151874,0.215,0.018,0,NE_2,RP11-40F8.2
0,6.607681875338837,0.196,0.004,0,NE_2,CTD-2203A3.1
0,6.791920827444884,0.192,0.003,0,NE_2,AC096559.1
0,4.623579533312243,0.187,0.013,0,NE_2,AL132709.5
0,5.976709860236123,0.17,0.005,0,NE_2,IGF2
0,6.391111702810689,0.168,0.005,0,NE_2,ST18
0,6.918573073343202,0.11,0.001,0,NE_2,RP11-142I20.1
0,7.134194168676279,0.103,0.002,0,NE_2,KCNT1
2.874575400173082e-286,4.67240460644918,0.166,0.012,1.2030098049724347e-281,NE_2,LL22NC03-2H8.5
1.7204257299223395e-283,5.97138222827096,0.188,0.016,7.199981679724991e-279,NE_2,RET
3.838350165841613e-269,2.870792847812647,0.58,0.188,1.606349544404715e-264,NE_2,CACNA2D3
6.674636485739213e-264,4.423247111398261,0.147,0.01,2.7933353692818605e-259,NE_2,SNORA50C
2.400190956020368e-260,4.255577896983485,0.188,0.018,1.0044799150945241e-255,NE_2,CTD-2314B22.3
4.897880188232838e-257,2.697904552296038,0.372,0.072,2.0497628587754425e-252,NE_2,UPK3B
7.000841529006441e-237,2.268235148594396,0.588,0.202,2.9298521798891958e-232,NE_2,KCNQ5
8.326130084259832e-228,1.5691571715212618,0.684,0.266,3.48448544026274e-223,NE_2,RBFOX1
1.130156148040887e-227,3.6424268304136156,0.197,0.022,4.729703479551112e-223,NE_2,CTC-340A15.2
1.7832869577212625e-226,4.471147973586478,0.262,0.042,7.463055918063483e-222,NE_2,KIAA0825
4.575388935223901e-223,2.1186424243359387,0.771,0.484,1.9148002693912025e-218,NE_2,RBMS3
3.8288479365654524e-212,3.6047949377896353,0.267,0.046,1.602372861452642e-207,NE_2,GNGT1
6.1417327613104834e-211,3.250963741041615,0.415,0.114,2.5703151606084374e-206,NE_2,RAP1GAP2
4.939578783087957e-210,3.119033121774161,0.532,0.202,2.0672137207223103e-205,NE_2,THSD7A
4.850806615617568e-205,3.001652309892046,0.336,0.074,2.0300625686359525e-200,NE_2,DLGAP1
9.460519383642186e-205,2.495923516870297,0.555,0.206,3.959227362054255e-200,NE_2,CTNNA2
2.161546077093683e-201,2.7516993352709473,0.392,0.101,9.046070332637064e-197,NE_2,ASTN2
5.519081474403114e-201,3.505740319446078,0.383,0.102,2.3097355970377033e-196,NE_2,ARL17B
2.2398019200012544e-188,4.7779532558797495,0.19,0.026,9.37357103520525e-184,NE_2,PCSK2
1.494807058164073e-185,2.4921638122409453,0.655,0.372,6.255767538416645e-181,NE_2,TSHZ2
3.4245704711763054e-182,3.772150093607738,0.148,0.016,1.433182742187284e-177,NE_2,SLC27A6
3.0429436208600975e-179,3.5048550865570647,0.185,0.025,1.2734719053299509e-174,NE_2,AGAP4.1
3.18019069243317e-179,3.239486789764221,0.224,0.037,1.3309098047832817e-174,NE_2,AC159540.1
3.5327223842827123e-177,3.617391686389716,0.329,0.083,1.478444317822315e-172,NE_2,PDE10A
3.2511413099731017e-171,2.563463463871796,0.493,0.187,1.360602638223743e-166,NE_2,RGS7
3.8894071812063608e-171,3.434905980070007,0.269,0.057,1.627716905334862e-166,NE_2,KCNT2
1.1977683570927842e-170,2.9850456714683533,0.469,0.177,5.012660574433302e-166,NE_2,INO80D
3.9873082026315713e-169,4.065884435761682,0.274,0.06,1.6686884828013126e-164,NE_2,ST6GALNAC5
1.2575472030910872e-157,2.149024032315653,0.599,0.309,5.2628350449362e-153,NE_2,DPP6
1.262242658641335e-154,3.7559628395523452,0.149,0.019,5.282485526413988e-150,NE_2,RP11-227F19.1
1.6555598164686067e-154,1.8377426055141015,0.331,0.091,6.928517831921119e-150,NE_2,SPP1
2.7640857397124517e-153,3.9863358322207505,0.217,0.041,1.156769882069661e-148,NE_2,CACNA1D
2.459507579185897e-150,2.145295253099839,0.536,0.239,1.029303921889298e-145,NE_2,RIMS2
2.2549008796536975e-144,3.2881238067929126,0.283,0.072,9.436760181350724e-140,NE_2,KAZN
1.3367087834997267e-139,3.5021417723037214,0.147,0.02,5.594126258946357e-135,NE_2,GPC5
9.276142331816394e-138,4.055766317007356,0.466,0.219,3.882065565865161e-133,NE_2,LPIN1
4.415041934538453e-136,3.2707590962324917,0.404,0.157,1.8476950496043427e-131,NE_2,TOX
7.634013882551501e-135,2.4729320939350767,0.385,0.134,3.1948348098478033e-130,NE_2,PLCB1
3.1372336651869467e-133,1.8267509525428998,0.672,0.435,1.3129322888807373e-128,NE_2,AUTS2
1.4734054804945242e-129,3.66894133409384,0.228,0.052,6.1662019358695835e-125,NE_2,CEP112
2.824423567638535e-129,3.1989851245492202,0.328,0.106,1.182021263056727e-124,NE_2,SST
9.975874329496257e-128,2.704800077337552,0.412,0.165,4.174903406894184e-123,NE_2,AFF3
1.4833686624709062e-127,3.92314579131957,0.352,0.126,6.207897852440742e-123,NE_2,NOL10
5.460629972956878e-127,3.962057654633877,0.128,0.017,2.2852736436824534e-122,NE_2,LINC01194
2.044652000561354e-126,2.8713703805344117,0.189,0.036,8.556868622349266e-122,NE_2,RP11-761E20.1
1.284692713416459e-123,3.727024067390645,0.281,0.082,5.37643900564788e-119,NE_2,EYA1
8.718968092954586e-123,2.853134357797717,0.285,0.082,3.6488881469014944e-118,NE_2,DLK1
1.333793475168729e-122,2.269812431171064,0.313,0.094,5.581925693581131e-118,NE_2,PTPRM
2.2894645095302796e-120,3.2322810511434543,0.159,0.027,9.58140897238422e-116,NE_2,MATR3
2.1973223538144943e-119,2.5573072351885604,0.355,0.126,9.195794050713659e-115,NE_2,PPM1E
1.8345268114234657e-116,3.217933937917731,0.147,0.024,7.677494705807204e-112,NE_2,RP11-1084J3.4
1.7150912421945173e-115,3.41380629819672,0.247,0.066,7.177656848584055e-111,NE_2,GALNT13
7.084956685765668e-114,2.9736857184774736,0.169,0.032,2.9650543729929318e-109,NE_2,RP11-148L24.1
1.8727058488379322e-113,2.172078617674517,0.397,0.157,7.837273977386747e-109,NE_2,WWOX
4.9180613492991577e-113,2.654380740669621,0.257,0.07,2.0582086746816976e-108,NE_2,CACNA1C
8.971413418765451e-112,3.1885373045445027,0.19,0.041,3.7545365157533414e-107,NE_2,NLGN4Y
2.057317485807911e-110,2.5811472776396953,0.296,0.094,8.609873678106108e-106,NE_2,CCSER1
2.072596804702252e-108,2.3213014655868935,0.468,0.233,8.673817627678924e-104,NE_2,BMPR1B
4.04849737708818e-108,2.184462046461757,0.534,0.312,1.6942961523114031e-103,NE_2,ANK2
1.3486139810552381e-107,2.6854567619935934,0.468,0.246,5.643949510716171e-103,NE_2,BICD1
9.206098704285134e-107,2.779731865369147,0.315,0.11,3.852752307743328e-102,NE_2,PAM
1.3683741432402675e-106,2.0993268766300686,0.252,0.068,5.72664578946052e-102,NE_2,AC074363.1
1.6808508491204222e-105,2.837623056714894,0.205,0.049,7.034360803568967e-101,NE_2,CSMD1
6.2829467237052145e-105,3.0428248542703615,0.518,0.33,2.6294132038706325e-100,NE_2,CHGA
2.2240445349477167e-104,4.9263164086900195,0.148,0.028,9.307626378756195e-100,NE_2,TAFA1
2.0135513775111896e-102,3.4035919162916084,0.386,0.176,8.426712514884328e-98,NE_2,ROCK2
1.657923050795322e-100,4.064014349090652,0.387,0.183,6.938407967578423e-96,NE_2,TRIB2
2.662622362670632e-100,3.1473561356712114,0.27,0.087,1.1143074587776595e-95,NE_2,GRM8
1.2558515985582756e-99,2.8608597707180228,0.29,0.098,5.255738939966384e-95,NE_2,ROBO2
2.3871961095719313e-99,1.780437187488344,0.354,0.13,9.990415718558532e-95,NE_2,DGKB
3.937189306226664e-99,1.7319469190380952,0.536,0.303,1.6477137246558587e-94,NE_2,MAML3
5.18816617139708e-98,2.3803717959688004,0.419,0.199,2.171247542729678e-93,NE_2,SMYD3
2.537503486715386e-97,3.5108298240146056,0.231,0.067,1.0619452091903892e-92,NE_2,NCKAP5
5.704956186123464e-97,3.2247136221256985,0.122,0.02,2.38752416389267e-92,NE_2,NAA38.1
6.977751315940052e-97,2.934999887675472,0.211,0.056,2.9201889257209116e-92,NE_2,XYLT1
6.909816545175542e-96,2.390118210630816,0.379,0.161,2.8917582241559644e-91,NE_2,SDK1
9.16463834176093e-96,2.4505585204667684,0.281,0.093,3.8354011460269494e-91,NE_2,TTTY14
7.299449894320719e-94,2.443910777729626,0.322,0.122,3.054819780773221e-89,NE_2,FHIT
1.6053510404737684e-93,3.213794102551267,0.269,0.091,6.71839410438272e-89,NE_2,FAM163A
1.4373318199540004e-92,2.7446768131366097,0.184,0.044,6.015233666507492e-88,NE_2,LINC00693
1.4965164785955152e-92,1.7777568765816298,0.28,0.09,6.262921462922232e-88,NE_2,IQCJ-SCHIP1
1.6849913941212623e-91,2.499250927532101,0.392,0.183,7.051688984397483e-87,NE_2,USP39
5.096079270973922e-90,2.228831830868871,0.257,0.081,2.1327091749025863e-85,NE_2,PRKN
2.1025923596904387e-88,2.3706502940335374,0.446,0.244,8.799349025304487e-84,NE_2,TRIO
2.4897151674086107e-88,2.6020813521284727,0.272,0.093,1.0419457975605035e-83,NE_2,AGBL4
2.3043838205552974e-87,1.0030694225699652,0.317,0.104,9.64384628902392e-83,NE_2,SNX29P2
5.925793253806965e-87,2.1754752718256034,0.438,0.231,2.4799444767182147e-82,NE_2,CACNA2D1
3.1601637297637004e-86,3.319643372983208,0.183,0.047,1.3225285209061087e-81,NE_2,HS6ST2
1.2440638416138783e-85,2.8011268883348226,0.324,0.134,5.206407177154081e-81,NE_2,CACNA1B
1.978987691909133e-84,3.423031556654617,0.248,0.084,8.282063490639721e-80,NE_2,CPNE8
3.844551049964084e-79,2.5195617325192066,0.317,0.132,1.6089446144099692e-74,NE_2,ALK
2.1839952104437902e-76,2.8219074235836894,0.132,0.028,9.140019955707261e-72,NE_2,LINC00486
5.568998136095096e-76,3.0370016319740674,0.346,0.168,2.3306257199557977e-71,NE_2,SEZ6L
6.012536764362748e-76,2.805501133061096,0.203,0.061,2.51624663588581e-71,NE_2,SIPA1L3
8.578173871542226e-76,1.902782762591506,0.299,0.117,3.5899657652404216e-71,NE_2,MACROD2
1.617672371959785e-75,2.7983862092204568,0.28,0.111,6.7699588766517e-71,NE_2,PLD5
2.2718376600536357e-75,2.247645757993223,0.428,0.243,9.507640607324466e-71,NE_2,SLIT3
2.3200390878103923e-75,2.7981676593750917,0.287,0.116,9.709363582486492e-71,NE_2,PLEKHA6
5.60834099949524e-75,3.1578147727434542,0.179,0.05,2.347090708288758e-70,NE_2,SPTBN4
5.999648764206615e-75,1.6828277524026964,0.322,0.13,2.5108530078204682e-70,NE_2,RBMS3-AS3
1.0628490823425906e-74,2.8155785125538833,0.131,0.028,4.448023409603742e-70,NE_2,RP11-782C8.2
2.357723316099746e-72,1.7619364086361509,0.367,0.174,9.867072077877436e-68,NE_2,IMMP2L
4.06971407766726e-72,2.634625094514771,0.224,0.076,1.7031753415037484e-67,NE_2,EYA4
1.1811629378745824e-71,2.54766714799176,0.404,0.228,4.9431668950051273e-67,NE_2,CREB5
1.0591011241008541e-70,1.5369364934202343,0.286,0.109,4.4323382043620746e-66,NE_2,PLEKHA7
4.016957216717499e-70,1.7999645762216439,0.246,0.086,1.6810965951962732e-65,NE_2,OOEP
